user_id,first_name,last_name,email,phone,city,province,user_type,signup_date,is_active
9338,Emma,Lee,user9338@example.com,555-09338,Vancouver,BC,rider,2024-10-06,True
9339,Noah,Clark,user9339@example.com,555-09339,Vancouver,BC,rider,2025-07-27,True
9340,Lucas,Garcia,user9340@example.com,555-09340,Calgary,AB,rider,2024-05-28,True
9341,Lucas,Garcia,user9341@example.com,555-09341,Toronto,ON,rider,2024-08-15,True
9342,Ava,Wilson,user9342@example.com,555-09342,Vancouver,BC,rider,2025-09-01,True
9343,Ava,Clark,user9343@example.com,555-09343,Toronto,ON,rider,2025-06-04,True
9344,Ethan,Lee,user9344@example.com,555-09344,Montreal,QC,rider,2024-01-01,False
9345,Noah,Lee,user9345@example.com,555-09345,Calgary,AB,rider,2025-05-10,True
9346,Ava,Wilson,user9346@example.com,555-09346,Montreal,QC,rider,2025-02-05,True
9347,Noah,Martin,user9347@example.com,555-09347,Vancouver,BC,rider,2024-03-10,True
9348,Lucas,Garcia,user9348@example.com,555-09348,Calgary,AB,rider,2024-03-27,True
9349,Zoe,Wilson,user9349@example.com,555-09349,Toronto,ON,rider,2024-06-02,True
9350,Zoe,Patel,user9350@example.com,555-09350,Montreal,QC,rider,2025-10-18,True
9351,Emma,Wilson,user9351@example.com,555-09351,Vancouver,BC,rider,2025-03-02,True
9352,Liam,Clark,user9352@example.com,555-09352,Calgary,AB,rider,2025-06-24,True
9353,Ethan,Clark,user9353@example.com,555-09353,Montreal,QC,rider,2025-04-30,True
9354,Liam,Garcia,user9354@example.com,555-09354,Montreal,QC,rider,2025-02-04,False
9355,Emma,Patel,user9355@example.com,555-09355,Montreal,QC,rider,2025-09-01,True
9356,Ava,Smith,user9356@example.com,555-09356,Toronto,ON,rider,2025-08-25,True
9357,Noah,Lee,user9357@example.com,555-09357,Montreal,QC,rider,2025-09-06,True
9358,Mia,Clark,user9358@example.com,555-09358,Montreal,QC,rider,2025-06-16,True
9359,Lucas,Clark,user9359@example.com,555-09359,Montreal,QC,rider,2025-01-26,True
9360,Mia,Wilson,user9360@example.com,555-09360,Toronto,ON,rider,2024-10-31,True
9361,Liam,Garcia,user9361@example.com,555-09361,Montreal,QC,rider,2024-12-18,True
9362,Lucas,Garcia,user9362@example.com,555-09362,Vancouver,BC,rider,2025-11-05,True
9363,Mia,Martin,user9363@example.com,555-09363,Vancouver,BC,rider,2024-12-30,True
9364,Ethan,Brown,user9364@example.com,555-09364,Montreal,QC,rider,2025-08-06,True
9365,Lucas,Lee,user9365@example.com,555-09365,Montreal,QC,rider,2025-02-01,True
9366,Emma,Lee,user9366@example.com,555-09366,Calgary,AB,rider,2025-11-21,True
9367,Noah,Garcia,user9367@example.com,555-09367,Toronto,ON,rider,2025-08-21,True
9368,Lucas,Lee,user9368@example.com,555-09368,Vancouver,BC,rider,2025-09-27,True
9369,Zoe,Garcia,user9369@example.com,555-09369,Vancouver,BC,rider,2025-10-05,True
9370,Ava,Garcia,user9370@example.com,555-09370,Vancouver,BC,rider,2025-03-24,False
9371,Emma,Clark,user9371@example.com,555-09371,Calgary,AB,rider,2025-02-11,True
9372,Ava,Patel,user9372@example.com,555-09372,Vancouver,BC,rider,2025-07-29,True
9373,Zoe,Brown,user9373@example.com,555-09373,Montreal,QC,rider,2025-04-01,True
9374,Ethan,Brown,user9374@example.com,555-09374,Vancouver,BC,rider,2025-06-15,True
9375,Noah,Garcia,user9375@example.com,555-09375,Calgary,AB,rider,2025-10-29,True
9376,Noah,Smith,user9376@example.com,555-09376,Calgary,AB,rider,2024-05-14,True
9377,Noah,Lee,user9377@example.com,555-09377,Montreal,QC,rider,2024-11-14,True
9378,Emma,Smith,user9378@example.com,555-09378,Vancouver,BC,rider,2024-06-08,True
9379,Ava,Garcia,user9379@example.com,555-09379,Calgary,AB,rider,2025-12-16,True
9380,Ava,Clark,user9380@example.com,555-09380,Montreal,QC,rider,2025-02-14,True
9381,Mia,Clark,user9381@example.com,555-09381,Calgary,AB,rider,2024-06-18,True
9382,Liam,Patel,user9382@example.com,555-09382,Montreal,QC,rider,2024-12-25,True
9383,Noah,Clark,user9383@example.com,555-09383,Montreal,QC,rider,2025-07-03,True
9384,Liam,Martin,user9384@example.com,555-09384,Montreal,QC,rider,2024-06-09,True
9385,Noah,Martin,user9385@example.com,555-09385,Montreal,QC,rider,2025-04-30,True
9386,Lucas,Wilson,user9386@example.com,555-09386,Vancouver,BC,rider,2024-03-05,True
9387,Liam,Patel,user9387@example.com,555-09387,Vancouver,BC,rider,2025-02-11,True
9388,Zoe,Brown,user9388@example.com,555-09388,Toronto,ON,rider,2024-11-14,True
9389,Zoe,Clark,user9389@example.com,555-09389,Montreal,QC,rider,2025-02-06,True
9390,Mia,Brown,user9390@example.com,555-09390,Toronto,ON,rider,2024-11-15,True
9391,Mia,Garcia,user9391@example.com,555-09391,Vancouver,BC,rider,2025-05-20,True
9392,Lucas,Smith,user9392@example.com,555-09392,Montreal,QC,rider,2025-12-04,True
9393,Lucas,Patel,user9393@example.com,555-09393,Montreal,QC,rider,2025-10-15,True
9394,Lucas,Brown,user9394@example.com,555-09394,Calgary,AB,rider,2024-12-07,True
9395,Mia,Wilson,user9395@example.com,555-09395,Calgary,AB,rider,2024-11-19,True
9396,Ava,Wilson,user9396@example.com,555-09396,Toronto,ON,rider,2024-10-26,True
9397,Lucas,Wilson,user9397@example.com,555-09397,Vancouver,BC,rider,2024-09-14,True
9398,Emma,Clark,user9398@example.com,555-09398,Vancouver,BC,rider,2024-04-08,True
9399,Ethan,Brown,user9399@example.com,555-09399,Calgary,AB,rider,2024-07-04,True
9400,Ethan,Patel,user9400@example.com,555-09400,Toronto,ON,rider,2025-03-31,True
9401,Lucas,Smith,user9401@example.com,555-09401,Toronto,ON,rider,2025-03-21,True
9402,Noah,Patel,user9402@example.com,555-09402,Montreal,QC,rider,2024-08-02,True
9403,Emma,Lee,user9403@example.com,555-09403,Montreal,QC,rider,2024-09-06,True
9404,Zoe,Garcia,user9404@example.com,555-09404,Vancouver,BC,rider,2024-06-14,True
9405,Noah,Lee,user9405@example.com,555-09405,Toronto,ON,rider,2024-09-07,True
9406,Liam,Smith,user9406@example.com,555-09406,Vancouver,BC,rider,2024-04-12,True
9407,Zoe,Clark,user9407@example.com,555-09407,Calgary,AB,rider,2024-12-01,True
9408,Emma,Lee,user9408@example.com,555-09408,Toronto,ON,rider,2025-08-07,True
9409,Lucas,Smith,user9409@example.com,555-09409,Montreal,QC,rider,2024-08-26,True
9410,Ava,Lee,user9410@example.com,555-09410,Montreal,QC,rider,2025-03-14,True
9411,Ethan,Wilson,user9411@example.com,555-09411,Vancouver,BC,rider,2024-07-10,False
9412,Noah,Lee,user9412@example.com,555-09412,Calgary,AB,rider,2024-11-09,True
9413,Zoe,Clark,user9413@example.com,555-09413,Vancouver,BC,rider,2025-09-22,True
9414,Zoe,Martin,user9414@example.com,555-09414,Vancouver,BC,rider,2024-08-28,True
9415,Emma,Garcia,user9415@example.com,555-09415,Calgary,AB,rider,2025-08-16,True
9416,Ava,Martin,user9416@example.com,555-09416,Toronto,ON,rider,2024-07-17,True
9417,Lucas,Wilson,user9417@example.com,555-09417,Montreal,QC,rider,2025-08-01,True
9418,Zoe,Smith,user9418@example.com,555-09418,Toronto,ON,rider,2024-10-08,True
9419,Mia,Brown,user9419@example.com,555-09419,Calgary,AB,rider,2024-03-19,True
9420,Emma,Clark,user9420@example.com,555-09420,Vancouver,BC,rider,2024-09-25,True
9421,Ava,Martin,user9421@example.com,555-09421,Calgary,AB,rider,2025-09-08,True
9422,Ava,Wilson,user9422@example.com,555-09422,Vancouver,BC,rider,2025-05-29,True
9423,Liam,Brown,user9423@example.com,555-09423,Toronto,ON,rider,2024-01-19,True
9424,Noah,Smith,user9424@example.com,555-09424,Vancouver,BC,rider,2024-04-17,True
9425,Ethan,Lee,user9425@example.com,555-09425,Toronto,ON,rider,2024-11-01,True
9426,Liam,Martin,user9426@example.com,555-09426,Montreal,QC,rider,2025-07-26,True
9427,Zoe,Smith,user9427@example.com,555-09427,Toronto,ON,rider,2024-08-31,False
9428,Ava,Lee,user9428@example.com,555-09428,Toronto,ON,rider,2025-11-29,True
9429,Zoe,Smith,user9429@example.com,555-09429,Calgary,AB,rider,2024-03-22,True
9430,Liam,Garcia,user9430@example.com,555-09430,Vancouver,BC,rider,2024-08-04,True
9431,Ava,Lee,user9431@example.com,555-09431,Montreal,QC,rider,2025-05-20,True
9432,Liam,Patel,user9432@example.com,555-09432,Vancouver,BC,rider,2024-05-02,True
9433,Emma,Lee,user9433@example.com,555-09433,Calgary,AB,rider,2025-09-26,True
9434,Liam,Clark,user9434@example.com,555-09434,Vancouver,BC,rider,2025-09-01,True
9435,Zoe,Smith,user9435@example.com,555-09435,Toronto,ON,rider,2025-09-08,True
9436,Zoe,Garcia,user9436@example.com,555-09436,Vancouver,BC,rider,2024-03-08,True
9437,Ethan,Brown,user9437@example.com,555-09437,Montreal,QC,rider,2024-01-19,True
9438,Emma,Wilson,user9438@example.com,555-09438,Calgary,AB,rider,2025-02-11,False
9439,Liam,Martin,user9439@example.com,555-09439,Toronto,ON,rider,2025-06-16,False
9440,Ethan,Wilson,user9440@example.com,555-09440,Toronto,ON,rider,2025-03-02,False
9441,Emma,Wilson,user9441@example.com,555-09441,Montreal,QC,rider,2025-09-15,True
9442,Emma,Clark,user9442@example.com,555-09442,Vancouver,BC,rider,2024-07-31,True
9443,Zoe,Smith,user9443@example.com,555-09443,Toronto,ON,rider,2024-04-29,True
9444,Noah,Smith,user9444@example.com,555-09444,Calgary,AB,rider,2025-01-02,True
9445,Zoe,Brown,user9445@example.com,555-09445,Calgary,AB,rider,2024-11-11,True
9446,Emma,Clark,user9446@example.com,555-09446,Toronto,ON,rider,2024-02-14,True
9447,Ethan,Lee,user9447@example.com,555-09447,Calgary,AB,rider,2024-12-30,True
9448,Zoe,Wilson,user9448@example.com,555-09448,Toronto,ON,rider,2024-06-15,True
9449,Ethan,Clark,user9449@example.com,555-09449,Toronto,ON,rider,2025-11-19,True
9450,Liam,Patel,user9450@example.com,555-09450,Calgary,AB,rider,2025-10-17,True
9451,Noah,Patel,user9451@example.com,555-09451,Calgary,AB,rider,2025-10-03,False
9452,Zoe,Martin,user9452@example.com,555-09452,Toronto,ON,rider,2025-05-24,True
9453,Ethan,Brown,user9453@example.com,555-09453,Toronto,ON,rider,2024-03-15,True
9454,Zoe,Smith,user9454@example.com,555-09454,Calgary,AB,rider,2024-09-24,True
9455,Emma,Brown,user9455@example.com,555-09455,Vancouver,BC,rider,2025-08-27,False
9456,Ethan,Lee,user9456@example.com,555-09456,Vancouver,BC,rider,2025-05-10,True
9457,Ava,Wilson,user9457@example.com,555-09457,Vancouver,BC,rider,2025-05-04,False
9458,Lucas,Wilson,user9458@example.com,555-09458,Montreal,QC,rider,2024-03-25,True
9459,Zoe,Garcia,user9459@example.com,555-09459,Calgary,AB,rider,2025-06-15,True
9460,Lucas,Garcia,user9460@example.com,555-09460,Toronto,ON,rider,2025-06-16,True
9461,Noah,Garcia,user9461@example.com,555-09461,Toronto,ON,rider,2024-01-23,True
9462,Liam,Garcia,user9462@example.com,555-09462,Calgary,AB,rider,2024-01-15,True
9463,Liam,Wilson,user9463@example.com,555-09463,Toronto,ON,rider,2025-12-28,True
9464,Liam,Clark,user9464@example.com,555-09464,Montreal,QC,rider,2024-02-04,False
9465,Ethan,Garcia,user9465@example.com,555-09465,Calgary,AB,rider,2025-11-03,True
9466,Noah,Garcia,user9466@example.com,555-09466,Vancouver,BC,rider,2025-06-02,True
9467,Emma,Lee,user9467@example.com,555-09467,Toronto,ON,rider,2024-06-18,True
9468,Zoe,Brown,user9468@example.com,555-09468,Vancouver,BC,rider,2024-11-26,True
9469,Liam,Garcia,user9469@example.com,555-09469,Montreal,QC,rider,2024-10-02,True
9470,Lucas,Smith,user9470@example.com,555-09470,Vancouver,BC,rider,2024-03-05,True
9471,Noah,Brown,user9471@example.com,555-09471,Toronto,ON,rider,2024-05-04,True
9472,Liam,Clark,user9472@example.com,555-09472,Calgary,AB,rider,2025-03-17,True
9473,Emma,Wilson,user9473@example.com,555-09473,Toronto,ON,rider,2024-06-10,True
9474,Zoe,Lee,user9474@example.com,555-09474,Toronto,ON,rider,2024-05-18,True
9475,Liam,Brown,user9475@example.com,555-09475,Montreal,QC,rider,2024-05-06,True
9476,Emma,Patel,user9476@example.com,555-09476,Montreal,QC,rider,2025-12-20,True
9477,Ava,Patel,user9477@example.com,555-09477,Toronto,ON,rider,2024-03-06,True
9478,Noah,Smith,user9478@example.com,555-09478,Vancouver,BC,rider,2024-05-05,True
9479,Ethan,Lee,user9479@example.com,555-09479,Montreal,QC,rider,2025-10-02,True
9480,Noah,Brown,user9480@example.com,555-09480,Montreal,QC,rider,2024-08-14,True
9481,Zoe,Garcia,user9481@example.com,555-09481,Vancouver,BC,rider,2024-04-11,True
9482,Emma,Martin,user9482@example.com,555-09482,Calgary,AB,rider,2024-06-22,True
9483,Lucas,Garcia,user9483@example.com,555-09483,Toronto,ON,rider,2025-11-09,True
9484,Ethan,Wilson,user9484@example.com,555-09484,Toronto,ON,rider,2025-06-08,True
9485,Ethan,Lee,user9485@example.com,555-09485,Toronto,ON,rider,2024-01-08,True
9486,Mia,Patel,user9486@example.com,555-09486,Calgary,AB,rider,2025-03-22,True
9487,Mia,Lee,user9487@example.com,555-09487,Montreal,QC,rider,2025-04-01,True
9488,Ava,Clark,user9488@example.com,555-09488,Toronto,ON,rider,2024-07-08,True
9489,Ava,Lee,user9489@example.com,555-09489,Toronto,ON,rider,2025-08-19,True
9490,Lucas,Patel,user9490@example.com,555-09490,Calgary,AB,rider,2025-01-17,True
9491,Emma,Lee,user9491@example.com,555-09491,Toronto,ON,rider,2025-01-11,True
9492,Emma,Wilson,user9492@example.com,555-09492,Montreal,QC,rider,2025-10-03,True
9493,Liam,Clark,user9493@example.com,555-09493,Vancouver,BC,rider,2024-07-22,True
9494,Mia,Garcia,user9494@example.com,555-09494,Calgary,AB,rider,2025-06-21,True
9495,Ava,Brown,user9495@example.com,555-09495,Vancouver,BC,rider,2024-01-24,True
9496,Lucas,Brown,user9496@example.com,555-09496,Toronto,ON,rider,2025-01-28,True
9497,Noah,Garcia,user9497@example.com,555-09497,Toronto,ON,rider,2024-05-29,False
9498,Lucas,Patel,user9498@example.com,555-09498,Calgary,AB,rider,2024-09-07,True
9499,Zoe,Brown,user9499@example.com,555-09499,Calgary,AB,rider,2025-01-16,True
9500,Ava,Brown,user9500@example.com,555-09500,Vancouver,BC,rider,2024-10-14,True
9501,Ava,Smith,user9501@example.com,555-09501,Vancouver,BC,rider,2024-04-28,True
9502,Emma,Martin,user9502@example.com,555-09502,Toronto,ON,rider,2024-11-05,True
9503,Liam,Garcia,user9503@example.com,555-09503,Vancouver,BC,rider,2024-09-11,True
9504,Ava,Lee,user9504@example.com,555-09504,Montreal,QC,rider,2024-12-09,True
9505,Mia,Clark,user9505@example.com,555-09505,Vancouver,BC,rider,2025-04-30,False
9506,Zoe,Smith,user9506@example.com,555-09506,Vancouver,BC,rider,2024-11-09,True
9507,Lucas,Clark,user9507@example.com,555-09507,Montreal,QC,rider,2025-12-13,True
9508,Zoe,Garcia,user9508@example.com,555-09508,Montreal,QC,rider,2024-03-20,True
9509,Ava,Clark,user9509@example.com,555-09509,Calgary,AB,rider,2025-12-08,True
9510,Zoe,Clark,user9510@example.com,555-09510,Calgary,AB,rider,2024-06-20,True
9511,Noah,Wilson,user9511@example.com,555-09511,Montreal,QC,rider,2025-08-01,True
9512,Ava,Clark,user9512@example.com,555-09512,Toronto,ON,rider,2024-04-25,True
9513,Lucas,Lee,user9513@example.com,555-09513,Calgary,AB,rider,2024-02-18,True
9514,Mia,Brown,user9514@example.com,555-09514,Calgary,AB,rider,2024-02-16,True
9515,Lucas,Smith,user9515@example.com,555-09515,Vancouver,BC,rider,2024-10-15,True
9516,Noah,Wilson,user9516@example.com,555-09516,Calgary,AB,rider,2025-10-26,True
9517,Noah,Patel,user9517@example.com,555-09517,Vancouver,BC,rider,2024-11-07,True
9518,Zoe,Patel,user9518@example.com,555-09518,Toronto,ON,rider,2025-03-17,True
9519,Emma,Garcia,user9519@example.com,555-09519,Montreal,QC,rider,2025-02-27,True
9520,Lucas,Patel,user9520@example.com,555-09520,Toronto,ON,rider,2024-04-24,True
9521,Liam,Patel,user9521@example.com,555-09521,Calgary,AB,rider,2024-04-30,True
9522,Mia,Wilson,user9522@example.com,555-09522,Montreal,QC,rider,2025-08-19,True
9523,Lucas,Patel,user9523@example.com,555-09523,Vancouver,BC,rider,2024-11-25,True
9524,Ava,Brown,user9524@example.com,555-09524,Montreal,QC,rider,2025-02-15,True
9525,Zoe,Brown,user9525@example.com,555-09525,Vancouver,BC,rider,2024-11-05,True
9526,Zoe,Wilson,user9526@example.com,555-09526,Calgary,AB,rider,2025-04-01,True
9527,Lucas,Clark,user9527@example.com,555-09527,Calgary,AB,rider,2024-12-20,True
9528,Ethan,Clark,user9528@example.com,555-09528,Toronto,ON,rider,2025-10-04,True
9529,Emma,Garcia,user9529@example.com,555-09529,Montreal,QC,rider,2024-10-12,False
9530,Lucas,Garcia,user9530@example.com,555-09530,Vancouver,BC,rider,2025-06-05,True
9531,Emma,Garcia,user9531@example.com,555-09531,Vancouver,BC,rider,2024-08-24,True
9532,Zoe,Martin,user9532@example.com,555-09532,Vancouver,BC,rider,2025-03-14,True
9533,Emma,Martin,user9533@example.com,555-09533,Calgary,AB,rider,2025-04-14,True
9534,Zoe,Patel,user9534@example.com,555-09534,Toronto,ON,rider,2025-06-22,True
9535,Lucas,Wilson,user9535@example.com,555-09535,Montreal,QC,rider,2024-10-29,True
9536,Emma,Martin,user9536@example.com,555-09536,Montreal,QC,rider,2025-03-24,True
9537,Ethan,Brown,user9537@example.com,555-09537,Calgary,AB,rider,2025-04-18,True
9538,Liam,Patel,user9538@example.com,555-09538,Vancouver,BC,rider,2024-11-21,True
9539,Emma,Patel,user9539@example.com,555-09539,Calgary,AB,rider,2024-08-06,True
9540,Ethan,Lee,user9540@example.com,555-09540,Calgary,AB,rider,2025-11-08,True
9541,Ava,Clark,user9541@example.com,555-09541,Montreal,QC,rider,2025-09-07,True
9542,Lucas,Clark,user9542@example.com,555-09542,Toronto,ON,rider,2025-10-19,True
9543,Ethan,Lee,user9543@example.com,555-09543,Calgary,AB,rider,2024-08-03,False
9544,Liam,Clark,user9544@example.com,555-09544,Toronto,ON,rider,2024-07-19,True
9545,Liam,Brown,user9545@example.com,555-09545,Calgary,AB,rider,2025-04-27,True
9546,Mia,Patel,user9546@example.com,555-09546,Calgary,AB,rider,2025-10-15,True
9547,Zoe,Clark,user9547@example.com,555-09547,Calgary,AB,rider,2025-12-08,True
9548,Ethan,Lee,user9548@example.com,555-09548,Toronto,ON,rider,2024-12-16,True
9549,Ethan,Patel,user9549@example.com,555-09549,Vancouver,BC,rider,2025-05-25,True
9550,Zoe,Lee,user9550@example.com,555-09550,Calgary,AB,rider,2024-06-08,True
9551,Emma,Brown,user9551@example.com,555-09551,Montreal,QC,rider,2024-10-03,True
9552,Mia,Brown,user9552@example.com,555-09552,Calgary,AB,rider,2024-06-06,False
9553,Ava,Garcia,user9553@example.com,555-09553,Vancouver,BC,rider,2024-03-15,False
9554,Zoe,Smith,user9554@example.com,555-09554,Calgary,AB,rider,2025-04-13,True
9555,Mia,Smith,user9555@example.com,555-09555,Calgary,AB,rider,2025-12-04,True
9556,Lucas,Martin,user9556@example.com,555-09556,Calgary,AB,rider,2024-02-18,True
9557,Noah,Clark,user9557@example.com,555-09557,Montreal,QC,rider,2024-06-23,True
9558,Noah,Brown,user9558@example.com,555-09558,Toronto,ON,rider,2024-04-30,True
9559,Zoe,Wilson,user9559@example.com,555-09559,Calgary,AB,rider,2024-07-02,True
9560,Zoe,Lee,user9560@example.com,555-09560,Toronto,ON,rider,2024-02-12,True
9561,Liam,Lee,user9561@example.com,555-09561,Montreal,QC,rider,2025-07-07,True
9562,Ethan,Brown,user9562@example.com,555-09562,Calgary,AB,rider,2024-08-10,True
9563,Liam,Patel,user9563@example.com,555-09563,Calgary,AB,rider,2024-01-28,True
9564,Ava,Martin,user9564@example.com,555-09564,Vancouver,BC,rider,2025-05-18,True
9565,Emma,Smith,user9565@example.com,555-09565,Toronto,ON,rider,2025-02-25,True
9566,Liam,Lee,user9566@example.com,555-09566,Vancouver,BC,rider,2024-05-02,True
9567,Ethan,Patel,user9567@example.com,555-09567,Montreal,QC,rider,2025-09-08,True
9568,Zoe,Smith,user9568@example.com,555-09568,Vancouver,BC,rider,2024-12-11,True
9569,Noah,Patel,user9569@example.com,555-09569,Calgary,AB,rider,2024-10-04,True
9570,Emma,Brown,user9570@example.com,555-09570,Vancouver,BC,rider,2024-07-02,False
9571,Emma,Wilson,user9571@example.com,555-09571,Toronto,ON,rider,2024-03-21,True
9572,Lucas,Clark,user9572@example.com,555-09572,Toronto,ON,rider,2024-06-21,True
9573,Emma,Lee,user9573@example.com,555-09573,Montreal,QC,rider,2025-06-02,True
9574,Lucas,Garcia,user9574@example.com,555-09574,Montreal,QC,rider,2024-06-17,True
9575,Ava,Patel,user9575@example.com,555-09575,Montreal,QC,rider,2025-05-12,True
9576,Lucas,Wilson,user9576@example.com,555-09576,Montreal,QC,rider,2025-05-29,True
9577,Liam,Patel,user9577@example.com,555-09577,Toronto,ON,rider,2024-03-06,True
9578,Ethan,Brown,user9578@example.com,555-09578,Toronto,ON,rider,2025-12-04,True
9579,Noah,Wilson,user9579@example.com,555-09579,Vancouver,BC,rider,2025-01-07,True
9580,Mia,Wilson,user9580@example.com,555-09580,Vancouver,BC,rider,2025-04-21,True
9581,Emma,Garcia,user9581@example.com,555-09581,Toronto,ON,rider,2025-06-20,True
9582,Noah,Brown,user9582@example.com,555-09582,Montreal,QC,rider,2024-09-27,True
9583,Emma,Martin,user9583@example.com,555-09583,Montreal,QC,rider,2024-02-05,True
9584,Mia,Martin,user9584@example.com,555-09584,Toronto,ON,rider,2024-04-17,True
9585,Ethan,Garcia,user9585@example.com,555-09585,Calgary,AB,rider,2024-05-12,True
9586,Noah,Clark,user9586@example.com,555-09586,Vancouver,BC,rider,2024-02-27,True
9587,Zoe,Patel,user9587@example.com,555-09587,Calgary,AB,rider,2025-01-29,True
9588,Emma,Clark,user9588@example.com,555-09588,Toronto,ON,rider,2025-11-16,True
9589,Mia,Martin,user9589@example.com,555-09589,Toronto,ON,rider,2025-11-08,True
9590,Emma,Garcia,user9590@example.com,555-09590,Calgary,AB,rider,2024-03-25,True
9591,Emma,Wilson,user9591@example.com,555-09591,Toronto,ON,rider,2025-05-16,True
9592,Mia,Martin,user9592@example.com,555-09592,Toronto,ON,rider,2025-04-14,True
9593,Ethan,Smith,user9593@example.com,555-09593,Toronto,ON,rider,2024-07-29,True
9594,Noah,Clark,user9594@example.com,555-09594,Vancouver,BC,rider,2024-07-10,True
9595,Zoe,Garcia,user9595@example.com,555-09595,Calgary,AB,rider,2024-11-29,True
9596,Ava,Garcia,user9596@example.com,555-09596,Montreal,QC,rider,2025-07-04,True
9597,Liam,Patel,user9597@example.com,555-09597,Calgary,AB,rider,2025-08-22,True
9598,Ethan,Martin,user9598@example.com,555-09598,Montreal,QC,rider,2024-08-28,True
9599,Zoe,Clark,user9599@example.com,555-09599,Vancouver,BC,rider,2025-09-11,True
9600,Liam,Clark,user9600@example.com,555-09600,Toronto,ON,rider,2025-06-04,True
9601,Ethan,Brown,user9601@example.com,555-09601,Vancouver,BC,rider,2025-11-28,True
9602,Zoe,Garcia,user9602@example.com,555-09602,Toronto,ON,rider,2024-05-22,True
9603,Mia,Lee,user9603@example.com,555-09603,Vancouver,BC,rider,2024-09-09,True
9604,Lucas,Lee,user9604@example.com,555-09604,Toronto,ON,rider,2025-05-04,True
9605,Liam,Clark,user9605@example.com,555-09605,Montreal,QC,rider,2025-02-18,True
9606,Mia,Brown,user9606@example.com,555-09606,Montreal,QC,rider,2025-11-16,True
9607,Noah,Martin,user9607@example.com,555-09607,Calgary,AB,rider,2025-03-19,False
9608,Noah,Garcia,user9608@example.com,555-09608,Vancouver,BC,rider,2024-02-18,True
9609,Lucas,Wilson,user9609@example.com,555-09609,Vancouver,BC,rider,2025-02-05,True
9610,Ethan,Brown,user9610@example.com,555-09610,Toronto,ON,rider,2025-02-02,True
9611,Zoe,Smith,user9611@example.com,555-09611,Montreal,QC,rider,2025-07-09,True
9612,Ethan,Martin,user9612@example.com,555-09612,Montreal,QC,rider,2024-12-09,True
9613,Ava,Brown,user9613@example.com,555-09613,Toronto,ON,rider,2024-05-26,True
9614,Ava,Wilson,user9614@example.com,555-09614,Calgary,AB,rider,2025-12-09,True
9615,Emma,Clark,user9615@example.com,555-09615,Toronto,ON,rider,2024-01-06,True
9616,Noah,Wilson,user9616@example.com,555-09616,Toronto,ON,rider,2025-04-08,True
9617,Mia,Patel,user9617@example.com,555-09617,Calgary,AB,rider,2024-08-09,True
9618,Lucas,Brown,user9618@example.com,555-09618,Calgary,AB,rider,2025-05-25,True
9619,Mia,Brown,user9619@example.com,555-09619,Vancouver,BC,rider,2025-12-02,True
9620,Ethan,Garcia,user9620@example.com,555-09620,Calgary,AB,rider,2024-06-10,True
9621,Mia,Wilson,user9621@example.com,555-09621,Montreal,QC,rider,2024-09-09,True
9622,Mia,Garcia,user9622@example.com,555-09622,Vancouver,BC,rider,2024-01-31,True
9623,Liam,Lee,user9623@example.com,555-09623,Vancouver,BC,rider,2025-09-18,True
9624,Liam,Smith,user9624@example.com,555-09624,Montreal,QC,rider,2025-08-26,True
9625,Ava,Garcia,user9625@example.com,555-09625,Toronto,ON,rider,2024-01-20,True
9626,Zoe,Brown,user9626@example.com,555-09626,Vancouver,BC,rider,2025-03-24,True
9627,Emma,Lee,user9627@example.com,555-09627,Calgary,AB,rider,2024-05-10,True
9628,Emma,Brown,user9628@example.com,555-09628,Calgary,AB,rider,2025-02-03,True
9629,Lucas,Brown,user9629@example.com,555-09629,Vancouver,BC,rider,2024-07-08,True
9630,Ethan,Lee,user9630@example.com,555-09630,Toronto,ON,rider,2024-08-31,True
9631,Liam,Martin,user9631@example.com,555-09631,Toronto,ON,rider,2025-09-25,True
9632,Mia,Clark,user9632@example.com,555-09632,Vancouver,BC,rider,2024-09-16,True
9633,Zoe,Lee,user9633@example.com,555-09633,Toronto,ON,rider,2025-12-20,True
9634,Zoe,Smith,user9634@example.com,555-09634,Toronto,ON,rider,2025-07-13,True
9635,Ethan,Patel,user9635@example.com,555-09635,Calgary,AB,rider,2024-08-18,True
9636,Zoe,Smith,user9636@example.com,555-09636,Montreal,QC,rider,2024-12-15,True
9637,Mia,Martin,user9637@example.com,555-09637,Calgary,AB,rider,2025-02-08,True
9638,Liam,Patel,user9638@example.com,555-09638,Montreal,QC,rider,2025-06-08,True
9639,Ava,Clark,user9639@example.com,555-09639,Vancouver,BC,rider,2024-06-07,True
9640,Liam,Garcia,user9640@example.com,555-09640,Toronto,ON,rider,2025-02-13,True
9641,Ava,Martin,user9641@example.com,555-09641,Calgary,AB,rider,2024-08-10,True
9642,Liam,Martin,user9642@example.com,555-09642,Calgary,AB,rider,2025-04-14,True
9643,Ethan,Lee,user9643@example.com,555-09643,Montreal,QC,rider,2025-09-26,True
9644,Zoe,Martin,user9644@example.com,555-09644,Toronto,ON,rider,2025-08-22,True
9645,Mia,Brown,user9645@example.com,555-09645,Toronto,ON,rider,2024-07-21,True
9646,Ethan,Patel,user9646@example.com,555-09646,Calgary,AB,rider,2024-10-23,True
9647,Emma,Wilson,user9647@example.com,555-09647,Toronto,ON,rider,2025-11-27,True
